playerid,region,champion,mastery,wins,losses,veteran,freshblood,hotstreak
인생포기백수#KR1,kr,Corki,243328,165,163,False,False,False
리그오브레전드를잘하는사람#11111,kr,Ezreal,58929,107,89,False,False,False
리그오브레전드를잘하는사람#11111,kr,Jhin,35840,107,89,False,False,False
리그오브레전드를잘하는사람#11111,kr,Yasuo,31497,107,89,False,False,False
사람입니다만#7777,kr,Ezreal,87889,78,79,False,False,False
사람입니다만#7777,kr,Blitzcrank,15729,78,79,False,False,False
사람입니다만#7777,kr,Kai'Sa,11651,78,79,False,False,False
개같구나#KR1,kr,Jhin,94038,40,42,False,False,False
개같구나#KR1,kr,Samira,88565,40,42,False,False,False
개같구나#KR1,kr,Kai'Sa,74899,40,42,False,False,False
아이유#지금이,kr,Ezreal,201461,8,5,False,False,False
아이유#지금이,kr,LeBlanc,200828,8,5,False,False,False
아이유#지금이,kr,Lee Sin,184451,8,5,False,False,False
나 아냐 의자에서 난 거야#fart,kr,Irelia,186671,62,70,False,False,False
나 아냐 의자에서 난 거야#fart,kr,Aatrox,132738,62,70,False,False,False
나 아냐 의자에서 난 거야#fart,kr,Camille,117763,62,70,False,False,False
밍 굥#777,kr,Vayne,422299,225,243,False,True,True
밍 굥#777,kr,Jinx,349712,225,243,False,True,True
밍 굥#777,kr,Kai'Sa,333394,225,243,False,True,True
어린이보호구역스피드레이서김강현#KR1,kr,Zyra,104449,19,35,False,False,False
어린이보호구역스피드레이서김강현#KR1,kr,Nami,104233,19,35,False,False,False
어린이보호구역스피드레이서김강현#KR1,kr,Janna,86266,19,35,False,False,False
imfairytale#KR2,kr,Zed,118784,13,13,False,False,False
imfairytale#KR2,kr,Talon,52298,13,13,False,False,False
imfairytale#KR2,kr,Gangplank,45139,13,13,False,False,False
모기환#말라리아,kr,Caitlyn,159520,124,123,False,True,False
모기환#말라리아,kr,Jhin,85709,124,123,False,True,False
모기환#말라리아,kr,Ezreal,83249,124,123,False,True,False
신탄진#KR1,kr,Thresh,173005,12,18,False,True,False
신탄진#KR1,kr,Kai'Sa,149150,12,18,False,True,False
신탄진#KR1,kr,Ezreal,145969,12,18,False,True,False
집에가고싶지만집에못가는사람#KR1,kr,Ezreal,95206,18,26,False,False,False
집에가고싶지만집에못가는사람#KR1,kr,Kai'Sa,74794,18,26,False,False,False
집에가고싶지만집에못가는사람#KR1,kr,Sylas,57357,18,26,False,False,False
쿠산테#쿠산테,kr,Kai'Sa,51849,33,43,False,False,False
쿠산테#쿠산테,kr,Ezreal,51547,33,43,False,False,False
쿠산테#쿠산테,kr,Ashe,46977,33,43,False,False,False
Korea#0013,kr,Ezreal,466885,23,18,False,False,False
Korea#0013,kr,Kai'Sa,295895,23,18,False,False,False
Korea#0013,kr,Lee Sin,213344,23,18,False,False,False
시리시우#시리시우,kr,Thresh,108761,51,54,False,False,False
시리시우#시리시우,kr,Ezreal,82307,51,54,False,False,False
시리시우#시리시우,kr,Lee Sin,68255,51,54,False,False,False
롤로노아 김과장#KR1,kr,Cho'Gath,333309,23,20,False,False,False
롤로노아 김과장#KR1,kr,Thresh,60213,23,20,False,False,False
롤로노아 김과장#KR1,kr,Fiora,44497,23,20,False,False,False
바 기#KR1,kr,Vayne,182272,22,31,False,False,False
바 기#KR1,kr,Yasuo,172136,22,31,False,False,False
바 기#KR1,kr,Ezreal,156768,22,31,False,False,False
부 사#1215,kr,Blitzcrank,196762,28,28,False,False,False
부 사#1215,kr,Yuumi,168082,28,28,False,False,False
부 사#1215,kr,Lee Sin,143727,28,28,False,False,False
잉이이#123,kr,Riven,213662,50,45,False,False,False
잉이이#123,kr,Irelia,103430,50,45,False,False,False
잉이이#123,kr,Volibear,101248,50,45,False,False,False
상추라구#KR1,kr,Zyra,433605,2,3,False,False,False
상추라구#KR1,kr,Nidalee,170407,2,3,False,False,False
상추라구#KR1,kr,Lee Sin,148573,2,3,False,False,False
윤태양왕대가리#KR1,kr,Akali,188265,80,68,False,True,True
윤태양왕대가리#KR1,kr,Renekton,159417,80,68,False,True,True
윤태양왕대가리#KR1,kr,Yasuo,156221,80,68,False,True,True
오후1시#1004,kr,Lux,351686,58,57,False,False,False
오후1시#1004,kr,Yasuo,164621,58,57,False,False,False
오후1시#1004,kr,Ezreal,125658,58,57,False,False,False
J U N G L E#정글gap,kr,Yasuo,213696,42,45,False,False,False
J U N G L E#정글gap,kr,Jhin,172801,42,45,False,False,False
J U N G L E#정글gap,kr,Lee Sin,154116,42,45,False,False,False
HyeoBBo#KR02,kr,Corki,56049,59,43,False,False,False
HyeoBBo#KR02,kr,Hwei,43849,59,43,False,False,False
HyeoBBo#KR02,kr,Sylas,31570,59,43,False,False,False
이상준#5970,kr,Aatrox,1171699,73,95,False,False,False
이상준#5970,kr,Pyke,723792,73,95,False,False,False
이상준#5970,kr,Zac,647194,73,95,False,False,False
최비버와함께운동을#KR2,kr,Gnar,115657,7,6,False,False,False
최비버와함께운동을#KR2,kr,Vayne,45810,7,6,False,False,False
최비버와함께운동을#KR2,kr,Jax,34485,7,6,False,False,False
faiild#KR1,kr,Neeko,243489,72,72,False,False,False
faiild#KR1,kr,Blitzcrank,237746,72,72,False,False,False
faiild#KR1,kr,Pyke,74013,72,72,False,False,False
딱 딱 딱 딱#가버려잇,kr,Aphelios,139318,59,56,False,False,False
딱 딱 딱 딱#가버려잇,kr,Nocturne,53811,59,56,False,False,False
딱 딱 딱 딱#가버려잇,kr,Sylas,32567,59,56,False,False,False
코리아흑우#KR1,kr,Sett,378620,43,38,False,True,True
코리아흑우#KR1,kr,Rengar,115453,43,38,False,True,True
코리아흑우#KR1,kr,Darius,98782,43,38,False,True,True
핑 많으면 칼차단#9999,kr,Zoe,74576,14,11,False,False,False
핑 많으면 칼차단#9999,kr,Qiyana,58017,14,11,False,False,False
핑 많으면 칼차단#9999,kr,Lee Sin,47924,14,11,False,False,False
팔룸팔룸#KR1,kr,Jhin,255295,84,91,False,False,False
팔룸팔룸#KR1,kr,Ezreal,207015,84,91,False,False,False
팔룸팔룸#KR1,kr,Kai'Sa,151672,84,91,False,False,False
노년찌욱#9999,kr,Ornn,329557,24,17,False,False,False
노년찌욱#9999,kr,Sett,180344,24,17,False,False,False
노년찌욱#9999,kr,Talon,106755,24,17,False,False,False
qnpn#0629,kr,Yasuo,624084,29,42,False,False,False
qnpn#0629,kr,Yone,394445,29,42,False,False,False
qnpn#0629,kr,Irelia,391847,29,42,False,False,False
반역왕다리우스#0801,kr,Darius,679533,9,7,False,False,False
반역왕다리우스#0801,kr,Pyke,236569,9,7,False,False,False
반역왕다리우스#0801,kr,Sett,174249,9,7,False,False,False
회개하다#KR1,kr,Syndra,93407,15,24,False,False,False
회개하다#KR1,kr,Gangplank,88125,15,24,False,False,False
회개하다#KR1,kr,Jayce,49981,15,24,False,False,False
간디도롤하면폭력#KR2,kr,Volibear,313356,22,15,False,True,False
간디도롤하면폭력#KR2,kr,Dr. Mundo,120922,22,15,False,True,False
간디도롤하면폭력#KR2,kr,Sett,100506,22,15,False,True,False
나는 탈주#KR1,kr,Anivia,359132,8,1,False,False,True
나는 탈주#KR1,kr,Malphite,165353,8,1,False,False,True
나는 탈주#KR1,kr,Trundle,89658,8,1,False,False,True
바람의주먹묵정호#2027,kr,Nocturne,21286,45,38,False,False,False
바람의주먹묵정호#2027,kr,Pantheon,20731,45,38,False,False,False
바람의주먹묵정호#2027,kr,Malphite,19486,45,38,False,False,False
숟좌불#KR1,kr,Caitlyn,227688,31,26,False,False,False
숟좌불#KR1,kr,Kai'Sa,166941,31,26,False,False,False
숟좌불#KR1,kr,Vayne,149616,31,26,False,False,False
ymfd#KR1,kr,Yone,71599,10,11,False,True,False
ymfd#KR1,kr,Trundle,46858,10,11,False,True,False
ymfd#KR1,kr,Jax,35869,10,11,False,True,False
땅굴팀 미드#문의go,kr,Ezreal,214451,56,54,False,False,False
땅굴팀 미드#문의go,kr,Zeri,122764,56,54,False,False,False
땅굴팀 미드#문의go,kr,Jinx,103400,56,54,False,False,False
gkswoaud#KR1,kr,Garen,396072,49,69,False,False,False
gkswoaud#KR1,kr,Kai'Sa,259888,49,69,False,False,False
gkswoaud#KR1,kr,Ashe,146388,49,69,False,False,False
나만바라봐#012,kr,Jinx,492670,8,10,False,False,False
나만바라봐#012,kr,Annie,376163,8,10,False,False,False
나만바라봐#012,kr,Seraphine,351391,8,10,False,False,False
도구왕#123,kr,Ezreal,222519,39,30,False,True,False
도구왕#123,kr,Karma,187705,39,30,False,True,False
도구왕#123,kr,Thresh,166287,39,30,False,True,False
체르마#KR1,kr,Garen,889124,5,16,False,False,False
체르마#KR1,kr,Yasuo,155012,5,16,False,False,False
체르마#KR1,kr,Vladimir,137752,5,16,False,False,False
외대 15 신승학#KR1,kr,Vayne,529474,122,131,False,False,False
외대 15 신승학#KR1,kr,Kai'Sa,205424,122,131,False,False,False
외대 15 신승학#KR1,kr,Caitlyn,183548,122,131,False,False,False
늙고주름진딸피#cwg,kr,Ekko,486646,11,23,False,False,False
늙고주름진딸피#cwg,kr,Katarina,344004,11,23,False,False,False
늙고주름진딸피#cwg,kr,Kai'Sa,84520,11,23,False,False,False
감지덕지감자#001,kr,Neeko,145045,22,28,False,False,False
감지덕지감자#001,kr,Lux,76756,22,28,False,False,False
감지덕지감자#001,kr,Jhin,34478,22,28,False,False,False
행복한 김찬호#KR1,kr,Akali,211832,38,24,False,False,True
행복한 김찬호#KR1,kr,Irelia,181715,38,24,False,False,True
행복한 김찬호#KR1,kr,Yasuo,121473,38,24,False,False,True
롤안한다아#KR1,kr,Malzahar,647801,3,2,False,False,False
롤안한다아#KR1,kr,Soraka,88020,3,2,False,False,False
롤안한다아#KR1,kr,Ashe,12178,3,2,False,False,False
자 죵#KR1,kr,Master Yi,433698,20,28,False,True,False
자 죵#KR1,kr,Ezreal,266498,20,28,False,True,False
자 죵#KR1,kr,Kai'Sa,244198,20,28,False,True,False
tresh game#3217,kr,Fizz,77804,19,17,False,True,False
tresh game#3217,kr,Leona,75147,19,17,False,True,False
tresh game#3217,kr,Renekton,39544,19,17,False,True,False
납마스#KR1,kr,Ezreal,143117,7,4,False,False,False
납마스#KR1,kr,Lee Sin,91630,7,4,False,False,False
납마스#KR1,kr,Tristana,76250,7,4,False,False,False
정민성#5818,kr,Zac,345983,27,20,False,False,False
정민성#5818,kr,Syndra,236142,27,20,False,False,False
정민성#5818,kr,Caitlyn,118539,27,20,False,False,False
칭찬받을용기#SM98,kr,Graves,138096,75,66,False,False,False
칭찬받을용기#SM98,kr,Caitlyn,131638,75,66,False,False,False
칭찬받을용기#SM98,kr,Varus,94326,75,66,False,False,False
RKKB#KR1,kr,Katarina,705785,73,60,False,False,False
RKKB#KR1,kr,Xerath,299139,73,60,False,False,False
RKKB#KR1,kr,Viktor,287216,73,60,False,False,False
YOUTUBE#KRRRR,kr,Lux,177181,2,3,False,False,False
YOUTUBE#KRRRR,kr,Ezreal,137819,2,3,False,False,False
YOUTUBE#KRRRR,kr,Morgana,112842,2,3,False,False,False
명태명테#KR1,kr,Garen,432920,18,33,False,False,False
명태명테#KR1,kr,Malphite,128824,18,33,False,False,False
명태명테#KR1,kr,Renekton,120460,18,33,False,False,False
말하는 감자#1308,kr,Sett,349582,103,112,False,True,False
말하는 감자#1308,kr,Mordekaiser,269953,103,112,False,True,False
말하는 감자#1308,kr,Volibear,229130,103,112,False,True,False
허거덩#0229,kr,K'Sante,52026,27,33,False,False,False
허거덩#0229,kr,Gnar,47647,27,33,False,False,False
허거덩#0229,kr,Twisted Fate,30996,27,33,False,False,False
세 월#KR2,kr,Thresh,181522,48,53,False,False,False
세 월#KR2,kr,Karma,91206,48,53,False,False,False
세 월#KR2,kr,Lulu,79422,48,53,False,False,False
detailee#KR1,kr,Jhin,331566,61,58,False,False,False
detailee#KR1,kr,Alistar,305109,61,58,False,False,False
detailee#KR1,kr,Amumu,109857,61,58,False,False,False
원딜챔 미드라고#KR1,kr,Vayne,10081,21,15,False,False,False
원딜챔 미드라고#KR1,kr,Lee Sin,9658,21,15,False,False,False
원딜챔 미드라고#KR1,kr,Anivia,5992,21,15,False,False,False
일륜화#tuki,kr,Aatrox,166773,65,60,False,False,False
일륜화#tuki,kr,Sion,105299,65,60,False,False,False
일륜화#tuki,kr,Jayce,62674,65,60,False,False,False
서포터니깐#이해해줄게,kr,Zed,110265,2,3,False,False,False
서포터니깐#이해해줄게,kr,Katarina,91583,2,3,False,False,False
서포터니깐#이해해줄게,kr,Nidalee,90961,2,3,False,False,False
제주 백정#KR 1,kr,Pyke,399742,135,146,False,False,False
제주 백정#KR 1,kr,Irelia,205669,135,146,False,False,False
제주 백정#KR 1,kr,Sylas,143836,135,146,False,False,False
MY Life is Story#KR1,kr,Yasuo,196963,30,36,False,False,False
MY Life is Story#KR1,kr,Viego,164212,30,36,False,False,False
MY Life is Story#KR1,kr,Diana,130376,30,36,False,False,False
TOP#KR111,kr,Fiora,393892,2,4,False,False,False
TOP#KR111,kr,Kennen,119662,2,4,False,False,False
TOP#KR111,kr,Lillia,83673,2,4,False,False,False
MAOSAMA#JP1,jp1,Thresh,81867,15,14,False,False,True
MAOSAMA#JP1,jp1,Jhin,68002,15,14,False,False,True
MAOSAMA#JP1,jp1,Zed,64365,15,14,False,False,True
128bit#JP1,jp1,Yasuo,57886,18,13,False,False,True
128bit#JP1,jp1,Morgana,42591,18,13,False,False,True
128bit#JP1,jp1,Sivir,37406,18,13,False,False,True
母乳排出ジャイアン#BO3,jp1,LeBlanc,387983,185,171,False,False,True
母乳排出ジャイアン#BO3,jp1,Darius,346999,185,171,False,False,True
母乳排出ジャイアン#BO3,jp1,Jayce,260962,185,171,False,False,True
head hunter#KDR,jp1,Ezreal,247952,17,13,False,True,False
head hunter#KDR,jp1,Sivir,204802,17,13,False,True,False
head hunter#KDR,jp1,Gangplank,168017,17,13,False,True,False
2969028231439776#2707,jp1,Rakan,18845,3,2,False,True,False
2969028231439776#2707,jp1,Karma,16195,3,2,False,True,False
2969028231439776#2707,jp1,Caitlyn,14692,3,2,False,True,False
ゴッドライク前田#JP1,jp1,Lee Sin,257735,29,23,False,False,True
ゴッドライク前田#JP1,jp1,Zed,143513,29,23,False,False,True
ゴッドライク前田#JP1,jp1,Rengar,115193,29,23,False,False,True
Rip#JP77,jp1,Katarina,220279,103,99,False,False,False
Rip#JP77,jp1,Shyvana,140834,103,99,False,False,False
Rip#JP77,jp1,Kha'Zix,120156,103,99,False,False,False
detteni#JP1,jp1,Sion,418584,63,70,False,False,False
detteni#JP1,jp1,Darius,259790,63,70,False,False,False
detteni#JP1,jp1,K'Sante,251849,63,70,False,False,False
Skyitsu#JP1,jp1,Ahri,723631,50,19,False,False,True
Skyitsu#JP1,jp1,Thresh,234332,50,19,False,False,True
Skyitsu#JP1,jp1,Varus,104421,50,19,False,False,True
超ミカン#JP1,jp1,Darius,1659401,99,96,False,True,False
超ミカン#JP1,jp1,Pantheon,961526,99,96,False,True,False
超ミカン#JP1,jp1,Warwick,601081,99,96,False,True,False
Rx3to78#0708,jp1,Shen,153400,82,80,False,True,False
Rx3to78#0708,jp1,Renekton,102248,82,80,False,True,False
Rx3to78#0708,jp1,Jax,91046,82,80,False,True,False
Mellonpan99#JP1,jp1,Vladimir,158981,6,0,False,False,True
Mellonpan99#JP1,jp1,Garen,38369,6,0,False,False,True
Mellonpan99#JP1,jp1,Kai'Sa,31477,6,0,False,False,True
Astari#JP1,jp1,Yasuo,242452,46,43,False,False,False
Astari#JP1,jp1,Lee Sin,132166,46,43,False,False,False
Astari#JP1,jp1,Zed,105183,46,43,False,False,False
nanosim#JP1,jp1,Jhin,406667,51,60,False,False,False
nanosim#JP1,jp1,Sett,252915,51,60,False,False,False
nanosim#JP1,jp1,Pyke,223671,51,60,False,False,False
wanpark#JP1,jp1,Shyvana,589529,24,21,False,False,True
wanpark#JP1,jp1,Leona,220732,24,21,False,False,True
wanpark#JP1,jp1,Ashe,143700,24,21,False,False,True
んでんでんで#JP1,jp1,Lee Sin,213004,10,6,False,False,True
んでんでんで#JP1,jp1,Yasuo,149972,10,6,False,False,True
んでんでんで#JP1,jp1,Jhin,145140,10,6,False,False,True
My Play is Bad#NA123,jp1,Riven,397770,12,16,False,False,False
My Play is Bad#NA123,jp1,Elise,281397,12,16,False,False,False
My Play is Bad#NA123,jp1,Lee Sin,252684,12,16,False,False,False
Eipasu#2015,jp1,Gwen,834282,32,38,False,False,False
Eipasu#2015,jp1,Zoe,311549,32,38,False,False,False
Eipasu#2015,jp1,Kayle,184589,32,38,False,False,False
胡座かなVtuber#ざぁこ,jp1,Ambessa,23133,2,3,False,False,False
胡座かなVtuber#ざぁこ,jp1,Yasuo,11986,2,3,False,False,False
胡座かなVtuber#ざぁこ,jp1,Ezreal,8160,2,3,False,False,False
 yuzupyonn#JP1,jp1,Vel'Koz,885856,8,14,False,False,False
 yuzupyonn#JP1,jp1,Kog'Maw,152452,8,14,False,False,False
 yuzupyonn#JP1,jp1,Jhin,135715,8,14,False,False,False
ELOdanshaku#65536,jp1,Irelia,647635,173,161,False,True,True
ELOdanshaku#65536,jp1,Ezreal,96721,173,161,False,True,True
ELOdanshaku#65536,jp1,Xin Zhao,78324,173,161,False,True,True
IlIlIlIll#JP1,jp1,Riven,175692,41,52,False,False,False
IlIlIlIll#JP1,jp1,Ezreal,144965,41,52,False,False,False
IlIlIlIll#JP1,jp1,Lee Sin,141419,41,52,False,False,False
77sigeki77#JP1,jp1,Sylas,490508,24,34,False,False,False
77sigeki77#JP1,jp1,Kayn,249205,24,34,False,False,False
77sigeki77#JP1,jp1,Ezreal,110019,24,34,False,False,False
cobrajet#420,jp1,Thresh,62754,21,19,False,True,True
cobrajet#420,jp1,Katarina,37694,21,19,False,True,True
cobrajet#420,jp1,Zed,26604,21,19,False,True,True
KeatsWanda#JP1,jp1,Zac,66406,24,27,False,True,False
KeatsWanda#JP1,jp1,Graves,37529,24,27,False,True,False
KeatsWanda#JP1,jp1,Katarina,12735,24,27,False,True,False
Ace of Arenas#JP1,jp1,Teemo,159009,64,72,False,False,False
Ace of Arenas#JP1,jp1,Gangplank,107216,64,72,False,False,False
Ace of Arenas#JP1,jp1,Lucian,52625,64,72,False,False,False
sikulamen#JP1,jp1,Zac,592432,18,8,False,True,True
sikulamen#JP1,jp1,Galio,290064,18,8,False,True,True
sikulamen#JP1,jp1,Swain,183125,18,8,False,True,True
Ｍｏｘａｋ#JP1,jp1,Kayn,235894,18,14,False,False,False
Ｍｏｘａｋ#JP1,jp1,Pyke,219031,18,14,False,False,False
Ｍｏｘａｋ#JP1,jp1,Neeko,187762,18,14,False,False,False
Elite East#JP1,jp1,Ezreal,179605,12,25,False,False,False
Elite East#JP1,jp1,Zed,113134,12,25,False,False,False
Elite East#JP1,jp1,Lucian,82071,12,25,False,False,False
momoko999#JP1,jp1,Leona,736500,46,43,False,False,False
momoko999#JP1,jp1,Soraka,392767,46,43,False,False,False
momoko999#JP1,jp1,Karma,367770,46,43,False,False,False
そらにき#JP1,jp1,Diana,277899,21,12,False,False,False
そらにき#JP1,jp1,Yasuo,223140,21,12,False,False,False
そらにき#JP1,jp1,Irelia,187043,21,12,False,False,False
Akogareko#JP1,jp1,Lee Sin,443102,93,90,False,True,False
Akogareko#JP1,jp1,Shaco,395200,93,90,False,True,False
Akogareko#JP1,jp1,Nocturne,195352,93,90,False,True,False
Enoshi#JP1,jp1,Ezreal,23909,25,16,False,True,True
Enoshi#JP1,jp1,Xayah,17050,25,16,False,True,True
Enoshi#JP1,jp1,Vladimir,16892,25,16,False,True,True
000revan000#JP1,jp1,Kayn,252208,78,74,False,False,False
000revan000#JP1,jp1,Nocturne,154871,78,74,False,False,False
000revan000#JP1,jp1,Rammus,143470,78,74,False,False,False
Baychan#JP1,jp1,Miss Fortune,142997,19,20,False,True,True
Baychan#JP1,jp1,Yasuo,96349,19,20,False,True,True
Baychan#JP1,jp1,Ezreal,67574,19,20,False,True,True
カジサック#JP1,jp1,Karma,127984,17,8,False,True,True
カジサック#JP1,jp1,Ekko,98694,17,8,False,True,True
カジサック#JP1,jp1,Zed,69918,17,8,False,True,True
ヘキゴ#yoshi,jp1,Jhin,175009,74,56,False,False,False
ヘキゴ#yoshi,jp1,Darius,169461,74,56,False,False,False
ヘキゴ#yoshi,jp1,Yasuo,169048,74,56,False,False,False
炮姐1998#JP1,jp1,Gangplank,349678,26,20,False,False,False
炮姐1998#JP1,jp1,Orianna,207871,26,20,False,False,False
炮姐1998#JP1,jp1,Veigar,149121,26,20,False,False,False
メカ牛クレッド#JP1,jp1,Fiddlesticks,57444,23,16,False,False,False
メカ牛クレッド#JP1,jp1,Warwick,40943,23,16,False,False,False
メカ牛クレッド#JP1,jp1,Gwen,35722,23,16,False,False,False
植田まさし#JP1,jp1,Singed,925829,11,7,False,False,False
植田まさし#JP1,jp1,Briar,531296,11,7,False,False,False
植田まさし#JP1,jp1,Nunu & Willump,278224,11,7,False,False,False
言の葉#koto,jp1,Leona,338395,19,20,False,False,False
言の葉#koto,jp1,Veigar,189416,19,20,False,False,False
言の葉#koto,jp1,Jinx,188056,19,20,False,False,False
Leiche#JP1,jp1,Yasuo,200423,4,7,False,True,False
Leiche#JP1,jp1,Mordekaiser,107223,4,7,False,True,False
Leiche#JP1,jp1,Ashe,101222,4,7,False,True,False
braver#JP1,jp1,Yasuo,246242,5,7,False,False,False
braver#JP1,jp1,Yone,204680,5,7,False,False,False
braver#JP1,jp1,Kai'Sa,171365,5,7,False,False,False
MMM#Chan,jp1,Lulu,131382,31,36,False,False,False
MMM#Chan,jp1,Renekton,123613,31,36,False,False,False
MMM#Chan,jp1,Lucian,106458,31,36,False,False,False
ポケットWiFi#JP1,jp1,Ahri,227236,21,32,False,False,False
ポケットWiFi#JP1,jp1,Ezreal,181191,21,32,False,False,False
ポケットWiFi#JP1,jp1,Akali,139304,21,32,False,False,False
Ïshtar#JP1,jp1,Ezreal,90766,8,4,False,False,False
Ïshtar#JP1,jp1,Vayne,72620,8,4,False,False,False
Ïshtar#JP1,jp1,Kai'Sa,68174,8,4,False,False,False
kurona16#JP1,jp1,Smolder,446400,245,241,False,False,False
kurona16#JP1,jp1,Caitlyn,206096,245,241,False,False,False
kurona16#JP1,jp1,Jinx,179627,245,241,False,False,False
100円落としちゃったかも#1370,jp1,Ahri,1013845,23,17,False,False,False
100円落としちゃったかも#1370,jp1,Kindred,403381,23,17,False,False,False
100円落としちゃったかも#1370,jp1,Azir,315712,23,17,False,False,False
she is my dream#JP1,jp1,Lee Sin,735959,6,11,False,False,False
she is my dream#JP1,jp1,Irelia,410341,6,11,False,False,False
she is my dream#JP1,jp1,Yasuo,406143,6,11,False,False,False
SyoKuGyoSolo#JP1,jp1,Garen,70792,21,11,False,False,False
SyoKuGyoSolo#JP1,jp1,Galio,24522,21,11,False,False,False
SyoKuGyoSolo#JP1,jp1,Miss Fortune,24373,21,11,False,False,False
クラサメ#JP1,jp1,Malzahar,643227,24,21,False,False,False
クラサメ#JP1,jp1,Ashe,213976,24,21,False,False,False
クラサメ#JP1,jp1,Sona,202746,24,21,False,False,False
仲良し#JP1,jp1,Ezreal,86271,4,13,False,False,False
仲良し#JP1,jp1,Kayle,56470,4,13,False,False,False
仲良し#JP1,jp1,Urgot,54940,4,13,False,False,False
sasami7272#JP1,jp1,Katarina,1035943,87,91,False,False,False
sasami7272#JP1,jp1,Orianna,387560,87,91,False,False,False
sasami7272#JP1,jp1,Taliyah,181343,87,91,False,False,False
すーとん#JP1,jp1,Alistar,226913,7,5,False,False,False
すーとん#JP1,jp1,Cho'Gath,173694,7,5,False,False,False
すーとん#JP1,jp1,Blitzcrank,140906,7,5,False,False,False
Mr 300G MAN#JP1,jp1,Lee Sin,259659,56,51,False,False,False
Mr 300G MAN#JP1,jp1,Irelia,203692,56,51,False,False,False
Mr 300G MAN#JP1,jp1,Caitlyn,201851,56,51,False,False,False
アッシュ可愛い#JP1,jp1,Fiddlesticks,49368,12,8,False,False,False
アッシュ可愛い#JP1,jp1,Heimerdinger,46866,12,8,False,False,False
アッシュ可愛い#JP1,jp1,Soraka,33204,12,8,False,False,False
あかぴくみん#JP1,jp1,Zyra,669839,14,19,False,False,False
あかぴくみん#JP1,jp1,Zac,266057,14,19,False,False,False
あかぴくみん#JP1,jp1,Neeko,227961,14,19,False,False,False
LiyeL#opgg,jp1,Kai'Sa,385124,28,24,False,True,True
LiyeL#opgg,jp1,Ezreal,252728,28,24,False,True,True
LiyeL#opgg,jp1,Kayle,235695,28,24,False,True,True
kirararin#JP1,jp1,Zyra,700323,8,7,False,True,True
kirararin#JP1,jp1,Malzahar,267956,8,7,False,True,True
kirararin#JP1,jp1,Morgana,262224,8,7,False,True,True
qten#JP1,jp1,Malzahar,1546511,41,52,False,False,False
qten#JP1,jp1,Anivia,590511,41,52,False,False,False
qten#JP1,jp1,Vel'Koz,257757,41,52,False,False,False
悠悠小悠#JP1,jp1,Fiora,132782,18,13,False,False,True
悠悠小悠#JP1,jp1,Graves,130855,18,13,False,False,True
悠悠小悠#JP1,jp1,Irelia,93338,18,13,False,False,True
NutsSun#JP1,jp1,Akali,265646,25,16,False,False,False
NutsSun#JP1,jp1,Darius,140651,25,16,False,False,False
NutsSun#JP1,jp1,Galio,139425,25,16,False,False,False
LonelyLonely#JP1,jp1,Nasus,1661494,10,9,False,False,False
LonelyLonely#JP1,jp1,Urgot,522298,10,9,False,False,False
LonelyLonely#JP1,jp1,Warwick,487159,10,9,False,False,False
sayanaku#JP1,jp1,Aurelion Sol,200740,23,31,False,False,False
sayanaku#JP1,jp1,Swain,147730,23,31,False,False,False
sayanaku#JP1,jp1,Veigar,140020,23,31,False,False,False
Я1SE#mstr,jp1,Ezreal,42188,15,14,False,False,True
Я1SE#mstr,jp1,Kai'Sa,28818,15,14,False,False,True
Я1SE#mstr,jp1,Zeri,27376,15,14,False,False,True
maru777#JP1,jp1,Vi,177089,32,24,False,False,False
maru777#JP1,jp1,Morgana,158381,32,24,False,False,False
maru777#JP1,jp1,Hwei,144347,32,24,False,False,False
DILWAYAPAX#DILL,jp1,Yasuo,612430,14,11,False,False,False
DILWAYAPAX#DILL,jp1,Ekko,566841,14,11,False,False,False
DILWAYAPAX#DILL,jp1,Jhin,269119,14,11,False,False,False
Tough guy 竹雄#JP1,jp1,Ornn,519573,24,16,False,False,False
Tough guy 竹雄#JP1,jp1,Maokai,315737,24,16,False,False,False
Tough guy 竹雄#JP1,jp1,Janna,176902,24,16,False,False,False
ELGxMichiru#ss923,jp1,Kayn,207319,110,104,False,False,False
ELGxMichiru#ss923,jp1,Morgana,159305,110,104,False,False,False
ELGxMichiru#ss923,jp1,Lillia,111691,110,104,False,False,False
nankuru38#JP1,jp1,Jhin,752015,17,14,False,True,True
nankuru38#JP1,jp1,Ashe,220893,17,14,False,True,True
nankuru38#JP1,jp1,Miss Fortune,114114,17,14,False,True,True
アンチョビポテ子#JP1,jp1,Diana,718642,23,18,False,False,False
アンチョビポテ子#JP1,jp1,Cho'Gath,657195,23,18,False,False,False
アンチョビポテ子#JP1,jp1,Nautilus,287558,23,18,False,False,False
らいとにんぐさん#JP1,jp1,Ashe,954081,21,18,False,True,False
らいとにんぐさん#JP1,jp1,Varus,455066,21,18,False,True,False
らいとにんぐさん#JP1,jp1,Sivir,314492,21,18,False,True,False
Panther#IZM,jp1,Lee Sin,262607,16,23,False,True,True
Panther#IZM,jp1,Katarina,155320,16,23,False,True,True
Panther#IZM,jp1,Gangplank,107381,16,23,False,True,True
こっぺぱん#0628,jp1,Nilah,258385,11,24,False,False,False
こっぺぱん#0628,jp1,Teemo,96933,11,24,False,False,False
こっぺぱん#0628,jp1,Jhin,95815,11,24,False,False,False
