playerid,region,champion,mastery,wins,losses,veteran,freshblood,hotstreak
Bunnysama#LAS,la2,Draven,103357,25,21,False,False,False
Bunnysama#LAS,la2,Fizz,89105,25,21,False,False,False
Song Of WolveS#LAS,la2,Yuumi,303729,34,31,False,False,False
Song Of WolveS#LAS,la2,Lulu,208456,34,31,False,False,False
Song Of WolveS#LAS,la2,Nami,129680,34,31,False,False,False
Song Of WolveS#LAS,la2,Seraphine,124800,34,31,False,False,False
Song Of WolveS#LAS,la2,Leona,108199,34,31,False,False,False
Song Of WolveS#LAS,la2,Morgana,75118,34,31,False,False,False
Song Of WolveS#LAS,la2,Senna,74384,34,31,False,False,False
Song Of WolveS#LAS,la2,Lux,69024,34,31,False,False,False
Song Of WolveS#LAS,la2,Shen,61945,34,31,False,False,False
Song Of WolveS#LAS,la2,Zyra,53421,34,31,False,False,False
Song Of WolveS#LAS,la2,Rakan,51854,34,31,False,False,False
Song Of WolveS#LAS,la2,Aurelion Sol,44076,34,31,False,False,False
Song Of WolveS#LAS,la2,Caitlyn,37337,34,31,False,False,False
Song Of WolveS#LAS,la2,Vel'Koz,34837,34,31,False,False,False
Song Of WolveS#LAS,la2,Urgot,34177,34,31,False,False,False
SCH Conde Pipa#Pipa,la2,Jinx,313746,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Diana,160773,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Vayne,154910,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Kai'Sa,135693,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Karma,133025,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Senna,132944,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Swain,130468,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Lux,120613,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Lee Sin,112935,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Nautilus,94438,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Jhin,94037,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Caitlyn,90904,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Akali,86518,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Ezreal,83971,21,19,False,False,False
SCH Conde Pipa#Pipa,la2,Ashe,74605,21,19,False,False,False
Alperz#LAS,la2,Diana,195875,7,8,False,False,False
Alperz#LAS,la2,Ezreal,195716,7,8,False,False,False
Alperz#LAS,la2,Vayne,181381,7,8,False,False,False
Alperz#LAS,la2,Kai'Sa,128253,7,8,False,False,False
Alperz#LAS,la2,Jinx,113538,7,8,False,False,False
Alperz#LAS,la2,Ahri,100423,7,8,False,False,False
Alperz#LAS,la2,Kassadin,89964,7,8,False,False,False
Alperz#LAS,la2,Ekko,74086,7,8,False,False,False
Alperz#LAS,la2,Tristana,71868,7,8,False,False,False
Alperz#LAS,la2,Kha'Zix,71609,7,8,False,False,False
Alperz#LAS,la2,Ashe,57566,7,8,False,False,False
Alperz#LAS,la2,Kog'Maw,52708,7,8,False,False,False
Alperz#LAS,la2,Lux,50394,7,8,False,False,False
Alperz#LAS,la2,Nidalee,48726,7,8,False,False,False
Alperz#LAS,la2,Miss Fortune,42954,7,8,False,False,False
señor de la noch#señ,la2,Jhin,133465,42,37,False,False,True
señor de la noch#señ,la2,Morgana,125106,42,37,False,False,True
señor de la noch#señ,la2,Vayne,118548,42,37,False,False,True
señor de la noch#señ,la2,Leona,117713,42,37,False,False,True
señor de la noch#señ,la2,Lux,104519,42,37,False,False,True
señor de la noch#señ,la2,Lucian,91485,42,37,False,False,True
señor de la noch#señ,la2,Ashe,81867,42,37,False,False,True
señor de la noch#señ,la2,Jax,69447,42,37,False,False,True
señor de la noch#señ,la2,Kalista,64155,42,37,False,False,True
señor de la noch#señ,la2,Master Yi,60810,42,37,False,False,True
señor de la noch#señ,la2,Rakan,56489,42,37,False,False,True
señor de la noch#señ,la2,Pantheon,55920,42,37,False,False,True
señor de la noch#señ,la2,Nami,54690,42,37,False,False,True
señor de la noch#señ,la2,Ezreal,53227,42,37,False,False,True
señor de la noch#señ,la2,Garen,53122,42,37,False,False,True
El ari pa#LAS,la2,Warwick,121096,13,17,False,False,False
El ari pa#LAS,la2,Lucian,116061,13,17,False,False,False
El ari pa#LAS,la2,Samira,99945,13,17,False,False,False
El ari pa#LAS,la2,Varus,81099,13,17,False,False,False
El ari pa#LAS,la2,Graves,76069,13,17,False,False,False
El ari pa#LAS,la2,Sivir,72532,13,17,False,False,False
El ari pa#LAS,la2,Vayne,72040,13,17,False,False,False
El ari pa#LAS,la2,Tristana,53238,13,17,False,False,False
El ari pa#LAS,la2,Xin Zhao,51645,13,17,False,False,False
El ari pa#LAS,la2,Jhin,49499,13,17,False,False,False
El ari pa#LAS,la2,Caitlyn,49106,13,17,False,False,False
El ari pa#LAS,la2,Miss Fortune,48445,13,17,False,False,False
El ari pa#LAS,la2,Kai'Sa,47115,13,17,False,False,False
El ari pa#LAS,la2,Xayah,41567,13,17,False,False,False
El ari pa#LAS,la2,Jinx,34644,13,17,False,False,False
lnlsone#ykza,la2,Riven,383163,8,12,False,False,False
lnlsone#ykza,la2,Zed,266707,8,12,False,False,False
lnlsone#ykza,la2,Jhin,219826,8,12,False,False,False
lnlsone#ykza,la2,Jinx,129635,8,12,False,False,False
lnlsone#ykza,la2,Sett,86042,8,12,False,False,False
lnlsone#ykza,la2,Teemo,83960,8,12,False,False,False
lnlsone#ykza,la2,Mordekaiser,80241,8,12,False,False,False
lnlsone#ykza,la2,Ashe,76627,8,12,False,False,False
lnlsone#ykza,la2,Caitlyn,69621,8,12,False,False,False
lnlsone#ykza,la2,Jax,67707,8,12,False,False,False
lnlsone#ykza,la2,Darius,60350,8,12,False,False,False
lnlsone#ykza,la2,Ezreal,58977,8,12,False,False,False
lnlsone#ykza,la2,Sylas,54186,8,12,False,False,False
lnlsone#ykza,la2,Nasus,52185,8,12,False,False,False
lnlsone#ykza,la2,Tristana,50652,8,12,False,False,False
IRELIAZEPAM#KETA,la2,Irelia,358336,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Lee Sin,333029,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Kai'Sa,214280,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Jhin,188559,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Ekko,159546,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Vayne,153206,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Bard,128738,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Miss Fortune,127721,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Lucian,118385,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Yasuo,117866,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Tahm Kench,97376,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Varus,96607,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Braum,89257,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Veigar,88367,17,12,False,False,False
IRELIAZEPAM#KETA,la2,Twisted Fate,87324,17,12,False,False,False
Hi Im Bizjkit#LAS,la2,Jinx,167695,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Ashe,161994,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Vayne,150352,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Jhin,126051,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Syndra,102913,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Renekton,83976,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Lucian,76689,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Senna,74949,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Caitlyn,62932,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Riven,60815,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Ezreal,50535,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Orianna,46709,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Malphite,44312,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Miss Fortune,40290,80,83,False,False,False
Hi Im Bizjkit#LAS,la2,Lee Sin,125320,102,90,False,False,False
Gordo Franky#LAS,la2,Blitzcrank,94049,102,90,False,False,False
Gordo Franky#LAS,la2,Teemo,91312,102,90,False,False,False
Gordo Franky#LAS,la2,Urgot,66597,102,90,False,False,False
Gordo Franky#LAS,la2,Thresh,63902,102,90,False,False,False
Gordo Franky#LAS,la2,Warwick,59312,102,90,False,False,False
Gordo Franky#LAS,la2,Yasuo,45009,102,90,False,False,False
Gordo Franky#LAS,la2,Yuumi,39954,102,90,False,False,False
Gordo Franky#LAS,la2,Sejuani,35231,102,90,False,False,False
Gordo Franky#LAS,la2,Trundle,34527,102,90,False,False,False
Gordo Franky#LAS,la2,Master Yi,33686,102,90,False,False,False
Gordo Franky#LAS,la2,Ekko,33097,102,90,False,False,False
Gordo Franky#LAS,la2,Malphite,32764,102,90,False,False,False
Gordo Franky#LAS,la2,Morgana,32244,102,90,False,False,False
Gordo Franky#LAS,la2,Leona,31055,102,90,False,False,False
SHENtate 3nesta#8935,la2,Rammus,507427,24,32,False,False,False
SHENtate 3nesta#8935,la2,Jhin,462922,24,32,False,False,False
SHENtate 3nesta#8935,la2,Nocturne,241181,24,32,False,False,False
SHENtate 3nesta#8935,la2,Malzahar,232624,24,32,False,False,False
SHENtate 3nesta#8935,la2,Zed,186833,24,32,False,False,False
SHENtate 3nesta#8935,la2,Draven,183869,24,32,False,False,False
SHENtate 3nesta#8935,la2,Rengar,144165,24,32,False,False,False
SHENtate 3nesta#8935,la2,Kog'Maw,122545,24,32,False,False,False
SHENtate 3nesta#8935,la2,Yasuo,112306,24,32,False,False,False
SHENtate 3nesta#8935,la2,Vayne,101922,24,32,False,False,False
SHENtate 3nesta#8935,la2,Graves,99325,24,32,False,False,False
SHENtate 3nesta#8935,la2,Brand,95594,24,32,False,False,False
SHENtate 3nesta#8935,la2,Master Yi,71619,24,32,False,False,False
SHENtate 3nesta#8935,la2,Lee Sin,67499,24,32,False,False,False
SHENtate 3nesta#8935,la2,Lux,66570,24,32,False,False,False
alquit#LAS,la2,Illaoi,265862,6,3,False,False,False
alquit#LAS,la2,Annie,106697,6,3,False,False,False
alquit#LAS,la2,Teemo,81788,6,3,False,False,False
alquit#LAS,la2,Maokai,77187,6,3,False,False,False
alquit#LAS,la2,Miss Fortune,68773,6,3,False,False,False
alquit#LAS,la2,Viktor,67291,6,3,False,False,False
alquit#LAS,la2,Nasus,61993,6,3,False,False,False
alquit#LAS,la2,Tahm Kench,59064,6,3,False,False,False
alquit#LAS,la2,Diana,58193,6,3,False,False,False
alquit#LAS,la2,Caitlyn,53987,6,3,False,False,False
alquit#LAS,la2,Ryze,48816,6,3,False,False,False
alquit#LAS,la2,Renekton,47040,6,3,False,False,False
alquit#LAS,la2,Kennen,45895,6,3,False,False,False
alquit#LAS,la2,Orianna,44322,6,3,False,False,False
alquit#LAS,la2,Cho'Gath,43718,6,3,False,False,False
Docarito#LAS,la2,Singed,296496,10,2,False,False,False
Docarito#LAS,la2,Janna,203735,10,2,False,False,False
Docarito#LAS,la2,Kayle,125872,10,2,False,False,False
Docarito#LAS,la2,Swain,105735,10,2,False,False,False
Docarito#LAS,la2,Lee Sin,95989,10,2,False,False,False
Docarito#LAS,la2,Blitzcrank,89795,10,2,False,False,False
Docarito#LAS,la2,Nautilus,82440,10,2,False,False,False
Docarito#LAS,la2,Jarvan IV,62342,10,2,False,False,False
Docarito#LAS,la2,Lux,43302,10,2,False,False,False
Docarito#LAS,la2,Irelia,40470,10,2,False,False,False
Docarito#LAS,la2,Trundle,40172,10,2,False,False,False
Docarito#LAS,la2,Katarina,36606,10,2,False,False,False
Docarito#LAS,la2,Maokai,36102,10,2,False,False,False
Docarito#LAS,la2,Alistar,32381,10,2,False,False,False
Docarito#LAS,la2,Riven,802625,5,5,False,False,False
Wazel Inc#LAS,la2,Ezreal,179382,5,5,False,False,False
Wazel Inc#LAS,la2,Malphite,152018,5,5,False,False,False
Wazel Inc#LAS,la2,Graves,121105,5,5,False,False,False
Wazel Inc#LAS,la2,Garen,101943,5,5,False,False,False
Wazel Inc#LAS,la2,Vladimir,89685,5,5,False,False,False
Wazel Inc#LAS,la2,Teemo,87320,5,5,False,False,False
Wazel Inc#LAS,la2,Miss Fortune,81278,5,5,False,False,False
Wazel Inc#LAS,la2,Nasus,78633,5,5,False,False,False
Wazel Inc#LAS,la2,Alistar,77331,5,5,False,False,False
Wazel Inc#LAS,la2,Braum,69355,5,5,False,False,False
Wazel Inc#LAS,la2,Senna,64914,5,5,False,False,False
Wazel Inc#LAS,la2,Lucian,63646,5,5,False,False,False
Wazel Inc#LAS,la2,Sett,58390,5,5,False,False,False
Wazel Inc#LAS,la2,Poppy,55023,5,5,False,False,False
Balam#LAS,la2,Swain,224965,63,63,False,False,True
Balam#LAS,la2,Darius,181789,63,63,False,False,True
Balam#LAS,la2,Kayn,171219,63,63,False,False,True
Balam#LAS,la2,Jhin,168036,63,63,False,False,True
Balam#LAS,la2,Zed,151754,63,63,False,False,True
Balam#LAS,la2,Thresh,122043,63,63,False,False,True
Balam#LAS,la2,Kai'Sa,112128,63,63,False,False,True
Balam#LAS,la2,Rengar,99475,63,63,False,False,True
Balam#LAS,la2,Fiora,85103,63,63,False,False,True
Balam#LAS,la2,Lucian,83692,63,63,False,False,True
Balam#LAS,la2,Sion,82705,63,63,False,False,True
Balam#LAS,la2,Caitlyn,82642,63,63,False,False,True
Balam#LAS,la2,Fiddlesticks,74828,63,63,False,False,True
Balam#LAS,la2,Nocturne,73132,63,63,False,False,True
Balam#LAS,la2,Warwick,73049,63,63,False,False,True
Vali Power#LAS,la2,Nami,690019,20,17,False,True,False
Vali Power#LAS,la2,Ahri,427776,20,17,False,True,False
Vali Power#LAS,la2,Lux,382415,20,17,False,True,False
Vali Power#LAS,la2,Miss Fortune,284019,20,17,False,True,False
Vali Power#LAS,la2,Janna,277578,20,17,False,True,False
Vali Power#LAS,la2,Orianna,205826,20,17,False,True,False
Vali Power#LAS,la2,Sona,189983,20,17,False,True,False
Vali Power#LAS,la2,Lulu,135437,20,17,False,True,False
Vali Power#LAS,la2,Annie,112648,20,17,False,True,False
Vali Power#LAS,la2,Morgana,112603,20,17,False,True,False
Vali Power#LAS,la2,Amumu,105751,20,17,False,True,False
Vali Power#LAS,la2,Zyra,104640,20,17,False,True,False
Vali Power#LAS,la2,Caitlyn,103489,20,17,False,True,False
Vali Power#LAS,la2,Teemo,96147,20,17,False,True,False
Vali Power#LAS,la2,Fiddlesticks,92341,20,17,False,True,False
Josele33#LAS,la2,Twitch,536402,88,103,False,True,False
Josele33#LAS,la2,Jhin,239379,88,103,False,True,False
Josele33#LAS,la2,Caitlyn,231354,88,103,False,True,False
Josele33#LAS,la2,Yasuo,174891,88,103,False,True,False
Josele33#LAS,la2,Kindred,152433,88,103,False,True,False
Josele33#LAS,la2,Lee Sin,123912,88,103,False,True,False
Josele33#LAS,la2,Garen,110739,88,103,False,True,False
Josele33#LAS,la2,Amumu,110520,88,103,False,True,False
Josele33#LAS,la2,Sion,91873,88,103,False,True,False
Josele33#LAS,la2,Vayne,91393,88,103,False,True,False
Josele33#LAS,la2,Master Yi,89904,88,103,False,True,False
Josele33#LAS,la2,Tristana,89052,88,103,False,True,False
Josele33#LAS,la2,Jinx,83104,88,103,False,True,False
Josele33#LAS,la2,Miss Fortune,77701,88,103,False,True,False
Josele33#LAS,la2,Katarina,76029,88,103,False,True,False
DiabulusInLoL#666,la2,Sett,130898,17,22,False,False,False
DiabulusInLoL#666,la2,Urgot,117970,17,22,False,False,False
DiabulusInLoL#666,la2,Camille,105647,17,22,False,False,False
DiabulusInLoL#666,la2,Yorick,105340,17,22,False,False,False
DiabulusInLoL#666,la2,Amumu,102585,17,22,False,False,False
DiabulusInLoL#666,la2,Darius,92412,17,22,False,False,False
DiabulusInLoL#666,la2,Volibear,80447,17,22,False,False,False
DiabulusInLoL#666,la2,Garen,78930,17,22,False,False,False
DiabulusInLoL#666,la2,Warwick,78332,17,22,False,False,False
DiabulusInLoL#666,la2,Mordekaiser,75157,17,22,False,False,False
DiabulusInLoL#666,la2,Teemo,71402,17,22,False,False,False
DiabulusInLoL#666,la2,Vi,69089,17,22,False,False,False
DiabulusInLoL#666,la2,Talon,60385,17,22,False,False,False
DiabulusInLoL#666,la2,Draven,50802,17,22,False,False,False
DiabulusInLoL#666,la2,Shyvana,50349,17,22,False,False,False
Franquitotirador#LAS,la2,Aurelion Sol,285394,9,11,False,False,False
Franquitotirador#LAS,la2,Shen,171408,9,11,False,False,False
Franquitotirador#LAS,la2,Talon,109529,9,11,False,False,False
Franquitotirador#LAS,la2,Swain,105662,9,11,False,False,False
Franquitotirador#LAS,la2,Garen,100365,9,11,False,False,False
Franquitotirador#LAS,la2,Cassiopeia,96652,9,11,False,False,False
Franquitotirador#LAS,la2,Camille,91363,9,11,False,False,False
Franquitotirador#LAS,la2,Mordekaiser,88114,9,11,False,False,False
Franquitotirador#LAS,la2,Galio,80662,9,11,False,False,False
Franquitotirador#LAS,la2,Sion,73389,9,11,False,False,False
Franquitotirador#LAS,la2,Urgot,69187,9,11,False,False,False
Franquitotirador#LAS,la2,Jinx,67945,9,11,False,False,False
Franquitotirador#LAS,la2,Kayle,63874,9,11,False,False,False
Franquitotirador#LAS,la2,Illaoi,62560,9,11,False,False,False
Franquitotirador#LAS,la2,Syndra,56297,9,11,False,False,False
Quelentaro#THP,la2,Poppy,528061,13,10,False,False,False
Quelentaro#THP,la2,Shyvana,98659,13,10,False,False,False
Quelentaro#THP,la2,Darius,95896,13,10,False,False,False
Quelentaro#THP,la2,Miss Fortune,94656,13,10,False,False,False
Quelentaro#THP,la2,Vi,93414,13,10,False,False,False
Quelentaro#THP,la2,Xin Zhao,84092,13,10,False,False,False
Quelentaro#THP,la2,Soraka,82572,13,10,False,False,False
Quelentaro#THP,la2,Diana,77991,13,10,False,False,False
Quelentaro#THP,la2,Xayah,74220,13,10,False,False,False
Quelentaro#THP,la2,Kayn,68324,13,10,False,False,False
Quelentaro#THP,la2,Annie,63328,13,10,False,False,False
Quelentaro#THP,la2,Sejuani,62190,13,10,False,False,False
Quelentaro#THP,la2,Karma,56523,13,10,False,False,False
Quelentaro#THP,la2,Leona,55071,13,10,False,False,False
Quelentaro#THP,la2,Ekko,54093,13,10,False,False,False
Michi Nela#LAS,la2,Lux,359035,17,6,False,False,False
Michi Nela#LAS,la2,Jinx,270800,17,6,False,False,False
Michi Nela#LAS,la2,Akali,243138,17,6,False,False,False
Michi Nela#LAS,la2,Ashe,198371,17,6,False,False,False
Michi Nela#LAS,la2,Katarina,188555,17,6,False,False,False
Michi Nela#LAS,la2,Kai'Sa,175877,17,6,False,False,False
Michi Nela#LAS,la2,Jhin,168141,17,6,False,False,False
Michi Nela#LAS,la2,Xayah,114675,17,6,False,False,False
Michi Nela#LAS,la2,Caitlyn,112758,17,6,False,False,False
Michi Nela#LAS,la2,Master Yi,99529,17,6,False,False,False
Michi Nela#LAS,la2,Yone,99319,17,6,False,False,False
Michi Nela#LAS,la2,Irelia,94597,17,6,False,False,False
Michi Nela#LAS,la2,Samira,91152,17,6,False,False,False
Michi Nela#LAS,la2,Morgana,89533,17,6,False,False,False
Michi Nela#LAS,la2,Miss Fortune,87701,17,6,False,False,False
MasBienLoquitaa#LAS,la2,Shaco,251843,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Katarina,177198,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Yasuo,146062,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Master Yi,141978,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Riven,92852,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Lee Sin,83819,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Darius,74577,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Garen,73674,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Jhin,70972,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Lux,51017,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Zed,49081,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Tryndamere,43620,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Warwick,43267,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Fiddlesticks,40405,53,47,False,False,False
MasBienLoquitaa#LAS,la2,Kayle,39892,53,47,False,False,False
C6 Goro#LAS,la2,Master Yi,284177,16,10,False,False,False
C6 Goro#LAS,la2,Xayah,185376,16,10,False,False,False
C6 Goro#LAS,la2,Ashe,154108,16,10,False,False,False
C6 Goro#LAS,la2,Jinx,145139,16,10,False,False,False
C6 Goro#LAS,la2,Miss Fortune,106867,16,10,False,False,False
C6 Goro#LAS,la2,Braum,100394,16,10,False,False,False
C6 Goro#LAS,la2,Tristana,95289,16,10,False,False,False
C6 Goro#LAS,la2,Gnar,94161,16,10,False,False,False
C6 Goro#LAS,la2,Vayne,90015,16,10,False,False,False
C6 Goro#LAS,la2,Yorick,86376,16,10,False,False,False
C6 Goro#LAS,la2,Kai'Sa,78405,16,10,False,False,False
C6 Goro#LAS,la2,Shyvana,77316,16,10,False,False,False
C6 Goro#LAS,la2,Nautilus,71142,16,10,False,False,False
C6 Goro#LAS,la2,Morgana,68549,16,10,False,False,False
C6 Goro#LAS,la2,Twitch,68027,16,10,False,False,False
FanBoy#LAS,la2,Darius,744893,2,5,False,True,False
FanBoy#LAS,la2,Zed,692179,2,5,False,True,False
FanBoy#LAS,la2,Lee Sin,349117,2,5,False,True,False
FanBoy#LAS,la2,Yasuo,347640,2,5,False,True,False
FanBoy#LAS,la2,Nasus,242639,2,5,False,True,False
FanBoy#LAS,la2,Master Yi,174396,2,5,False,True,False
FanBoy#LAS,la2,Talon,149047,2,5,False,True,False
FanBoy#LAS,la2,Pyke,135870,2,5,False,True,False
FanBoy#LAS,la2,Mordekaiser,109751,2,5,False,True,False
FanBoy#LAS,la2,Jhin,108478,2,5,False,True,False
FanBoy#LAS,la2,Illaoi,108446,2,5,False,True,False
FanBoy#LAS,la2,LeBlanc,108400,2,5,False,True,False
FanBoy#LAS,la2,Tryndamere,103120,2,5,False,True,False
FanBoy#LAS,la2,Thresh,101406,2,5,False,True,False
FanBoy#LAS,la2,Draven,98879,2,5,False,True,False
sergiofaith#LAS,la2,Veigar,1110306,31,28,False,False,False
sergiofaith#LAS,la2,Zyra,206851,31,28,False,False,False
sergiofaith#LAS,la2,Ahri,88049,31,28,False,False,False
sergiofaith#LAS,la2,Blitzcrank,77531,31,28,False,False,False
sergiofaith#LAS,la2,Miss Fortune,72014,31,28,False,False,False
sergiofaith#LAS,la2,Tristana,67763,31,28,False,False,False
sergiofaith#LAS,la2,Lucian,52114,31,28,False,False,False
sergiofaith#LAS,la2,Jinx,39924,31,28,False,False,False
sergiofaith#LAS,la2,Malphite,38120,31,28,False,False,False
sergiofaith#LAS,la2,Shaco,36325,31,28,False,False,False
sergiofaith#LAS,la2,Ziggs,36279,31,28,False,False,False
sergiofaith#LAS,la2,Teemo,33978,31,28,False,False,False
sergiofaith#LAS,la2,Rengar,32535,31,28,False,False,False
sergiofaith#LAS,la2,Nasus,32438,31,28,False,False,False
sergiofaith#LAS,la2,Cho'Gath,32240,31,28,False,False,False
SkyCombo#LAS,la2,Thresh,277981,90,102,False,False,False
SkyCombo#LAS,la2,Blitzcrank,263534,90,102,False,False,False
SkyCombo#LAS,la2,Jinx,246584,90,102,False,False,False
SkyCombo#LAS,la2,Lux,243449,90,102,False,False,False
SkyCombo#LAS,la2,Rengar,219379,90,102,False,False,False
SkyCombo#LAS,la2,Neeko,164906,90,102,False,False,False
SkyCombo#LAS,la2,Morgana,161338,90,102,False,False,False
SkyCombo#LAS,la2,Pyke,147951,90,102,False,False,False
SkyCombo#LAS,la2,Caitlyn,138180,90,102,False,False,False
SkyCombo#LAS,la2,Ezreal,113938,90,102,False,False,False
SkyCombo#LAS,la2,Yasuo,89473,90,102,False,False,False
SkyCombo#LAS,la2,Miss Fortune,73624,90,102,False,False,False
SkyCombo#LAS,la2,Brand,69656,90,102,False,False,False
SkyCombo#LAS,la2,Senna,65382,90,102,False,False,False
SkyCombo#LAS,la2,Ahri,63305,90,102,False,False,False
Changuito#LAS,la2,Sion,241037,74,72,False,False,False
Changuito#LAS,la2,Lee Sin,153092,74,72,False,False,False
Changuito#LAS,la2,Ekko,152883,74,72,False,False,False
Changuito#LAS,la2,Volibear,144585,74,72,False,False,False
Changuito#LAS,la2,Singed,140668,74,72,False,False,False
Changuito#LAS,la2,Shyvana,111871,74,72,False,False,False
Changuito#LAS,la2,Akshan,110443,74,72,False,False,False
Changuito#LAS,la2,Malphite,109742,74,72,False,False,False
Changuito#LAS,la2,Swain,106151,74,72,False,False,False
Changuito#LAS,la2,Wukong,103261,74,72,False,False,False
Changuito#LAS,la2,Sylas,93989,74,72,False,False,False
Changuito#LAS,la2,Kled,77482,74,72,False,False,False
Changuito#LAS,la2,Sett,76531,74,72,False,False,False
Changuito#LAS,la2,Jax,74348,74,72,False,False,False
Changuito#LAS,la2,Malzahar,71979,74,72,False,False,False
Naivak#LAS,la2,Leona,214356,21,12,False,False,True
Naivak#LAS,la2,Volibear,178511,21,12,False,False,True
Naivak#LAS,la2,Teemo,175641,21,12,False,False,True
Naivak#LAS,la2,Vladimir,73719,21,12,False,False,True
Naivak#LAS,la2,Caitlyn,70294,21,12,False,False,True
Naivak#LAS,la2,Tryndamere,69459,21,12,False,False,True
Naivak#LAS,la2,Blitzcrank,67489,21,12,False,False,True
Naivak#LAS,la2,Ezreal,48686,21,12,False,False,True
Naivak#LAS,la2,Brand,46122,21,12,False,False,True
Naivak#LAS,la2,Twitch,44543,21,12,False,False,True
Naivak#LAS,la2,Cho'Gath,41117,21,12,False,False,True
Naivak#LAS,la2,Xin Zhao,40186,21,12,False,False,True
Naivak#LAS,la2,Malphite,39082,21,12,False,False,True
Naivak#LAS,la2,Talon,37935,21,12,False,False,True
Naivak#LAS,la2,Morgana,34593,21,12,False,False,True
santi#wolf,la2,Vayne,603763,14,12,False,False,False
RRina#LAS,la2,Riven,336103,14,12,False,False,False
RRina#LAS,la2,Jhin,294273,14,12,False,False,False
RRina#LAS,la2,Lux,230588,14,12,False,False,False
RRina#LAS,la2,Ashe,206761,14,12,False,False,False
RRina#LAS,la2,Karma,185915,14,12,False,False,False
RRina#LAS,la2,Vladimir,158831,14,12,False,False,False
RRina#LAS,la2,Twitch,157120,14,12,False,False,False
RRina#LAS,la2,Yasuo,152046,14,12,False,False,False
RRina#LAS,la2,Caitlyn,141327,14,12,False,False,False
RRina#LAS,la2,Swain,103484,14,12,False,False,False
RRina#LAS,la2,Kayle,92071,14,12,False,False,False
RRina#LAS,la2,Ezreal,80596,14,12,False,False,False
RRina#LAS,la2,Jinx,80214,14,12,False,False,False
RRina#LAS,la2,Kayn,75744,14,12,False,False,False
IvAnNnNsSs#LAS,la2,Xerath,138625,66,58,False,False,False
IvAnNnNsSs#LAS,la2,Volibear,66328,66,58,False,False,False
IvAnNnNsSs#LAS,la2,Pyke,233895,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Kayn,127938,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Yone,117019,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Yasuo,104380,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Rammus,98363,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Rakan,94749,19,21,False,False,False
PEKKAGAMES#SUPP,la2,Lux,92837,19,21,False,False,False
